efid,id,salesArea,score,scoreAlt,smartwayScore,standard,stdText
GNSXV03.7GAA,36072,7,6,-1,-1,U2,LEV-II ULEV
GNSXV03.7GAA,36073,3,5,-1,-1,B5,Bin 5
GNSXV03.7GAA,36073,7,6,-1,-1,U2,LEV-II ULEV
GNSXV03.7GAA,36074,3,5,-1,-1,B5,Bin 5
GNSXV03.7GAA,36074,7,6,-1,-1,U2,LEV-II ULEV
GNSXV03.7GAA,36075,3,5,-1,-1,B5,Bin 5
GNSXV03.7GAA,36075,7,6,-1,-1,U2,LEV-II ULEV
GBMXV03.0F10,36076,3,5,-1,-1,B5,Bin 5
GBMXV03.0F10,36076,7,6,-1,-1,U2,LEV-II ULEV
GBMXV03.0F10,36077,3,5,-1,-1,B5,Bin 5
GBMXV03.0F10,36077,7,6,-1,-1,U2,LEV-II ULEV
GBMXV03.0F10,36078,3,5,-1,-1,B5,Bin 5
GBMXV03.0F10,36078,7,6,-1,-1,U2,LEV-II ULEV
GBMXV04.4N63,36079,3,5,-1,-1,B5,Bin 5
GBMXV04.4N63,36079,7,6,-1,-1,U2,LEV-II ULEV
GBMXV04.4N63,36080,3,5,-1,-1,B5,Bin 5
GBMXV04.4N63,36080,7,6,-1,-1,U2,LEV-II ULEV
GBMXV04.4S63,36081,3,5,-1,-1,B5,Bin 5
GBMXV04.4S63,36081,7,5,-1,-1,L2,LEV-II LEV
GBMXV04.4S63,36082,3,5,-1,-1,B5,Bin 5
GBMXV04.4S63,36082,7,5,-1,-1,L2,LEV-II LEV
GBMXV04.4S63,36083,3,5,-1,-1,B5,Bin 5
GBMXV04.4S63,36083,7,5,-1,-1,L2,LEV-II LEV
GBMXV04.4S63,36084,3,5,-1,-1,B5,Bin 5
GBMXV04.4S63,36084,7,5,-1,-1,L2,LEV-II LEV
GBMXV03.0F10,36085,3,5,-1,-1,B5,Bin 5
GBMXV03.0F10,36085,7,6,-1,-1,U2,LEV-II ULEV
GBMXV03.0F10,36086,3,5,-1,-1,B5,Bin 5
GBMXV03.0F10,36086,7,6,-1,-1,U2,LEV-II ULEV
GBMXV04.4N63,36087,3,5,-1,-1,B5,Bin 5
GBMXV04.4N63,36087,7,6,-1,-1,U2,LEV-II ULEV
GBMXV04.4N63,36088,3,5,-1,-1,B5,Bin 5
GBMXV04.4N63,36088,7,6,-1,-1,U2,LEV-II ULEV
GBMXV04.4S63,36089,3,5,-1,-1,B5,Bin 5
GBMXV04.4S63,36089,7,5,-1,-1,L2,LEV-II LEV
GBMXV04.4S63,36090,3,5,-1,-1,B5,Bin 5
GBMXV04.4S63,36090,7,5,-1,-1,L2,LEV-II LEV
GFJXJ02.0FPT,36091,3,5,-1,-1,B5,Bin 5
GFJXJ02.0FPT,36091,7,5,-1,-1,L2,LEV-II LEV
GFJXV02.5PHU,36092,3,5,-1,-1,B5,Bin 5
GFJXV02.5PHU,36092,7,5,-1,-1,L2,LEV-II LEV
GBMXV04.4S63,36093,3,5,-1,-1,B5,Bin 5
GBMXV04.4S63,36093,7,5,-1,-1,L2,LEV-II LEV
GBMXV04.4S63,36094,3,5,-1,-1,B5,Bin 5
GBMXV04.4S63,36094,7,5,-1,-1,L2,LEV-II LEV
GHYXV01.81DE,36095,3,5,-1,-1,B5,Bin 5
GHYXV01.81DE,36095,7,6,-1,1,U2,LEV-II ULEV
GHYXV01.82DP,36095,7,9,-1,1,PZEV,PZEV
GHYXV01.81DE,36096,3,5,-1,1,B5,Bin 5
GHYXV01.81DE,36096,7,6,-1,1,U2,LEV-II ULEV
GHYXV01.81DE,36097,3,5,-1,-1,B5,Bin 5
GHYXV01.81DE,36097,7,6,-1,1,U2,LEV-II ULEV
GKMXV02.0DFE,36098,3,5,-1,-1,B5,Bin 5
GKMXV02.0DFE,36098,7,6,-1,1,U2,LEV-II ULEV
GKMXV02.0DFP,36098,7,9,-1,1,PZEV,PZEV
GKMXV02.0DFE,36099,3,5,-1,-1,B5,Bin 5
GKMXV02.0DFE,36099,7,6,-1,1,U2,LEV-II ULEV
GHYXV02.01K5,36100,3,5,-1,1,B5,Bin 5
GHYXV02.01K5,36100,7,6,-1,1,L3ULEV125,LEV-III ULEV125
GHYXV02.01K5,36101,3,5,-1,1,B5,Bin 5
GHYXV02.01K5,36101,7,6,-1,1,L3ULEV125,LEV-III ULEV125
FVGAV02.0VAL,36102,3,3,-1,1,B5,Bin 5
FVGAV02.0VAL,36102,7,3,-1,1,L3ULEV125,LEV-III ULEV125
FVGAV02.0VAL,36103,3,3,-1,1,B5,Bin 5
FVGAV02.0VAL,36103,7,3,-1,1,L3ULEV125,LEV-III ULEV125
FVGAV02.0APA,36104,3,9,-1,1,B2,Bin 2
FVGAV02.0APA,36104,7,9,-1,1,PZEV,PZEV
FVGAV02.0APA,36105,3,9,-1,1,B2,Bin 2
FVGAV02.0APA,36105,7,9,-1,1,PZEV,PZEV
FMBXJ02.0U2A,36106,3,5,-1,-1,B5,Bin 5
FMBXJ02.0U2A,36106,7,7,-1,1,L3ULEV70,LEV-III ULEV70
FNSXV02.0G2A,36107,3,5,-1,-1,B5,Bin 5
FNSXV02.0G2A,36107,7,6,-1,-1,U2,LEV-II ULEV
FCRXJ02.45P0,36108,3,6,-1,-1,B4,Bin 4
FCRXJ02.45P0,36108,7,6,-1,-1,B4,Bin 4
FNSXT05.6G9D,36109,3,5,-1,-1,B5,Bin 5
FNSXT05.6G9D,36109,7,5,-1,-1,L2,LEV-II LEV
GBMXV04.4N63,36110,3,5,-1,-1,B5,Bin 5
GBMXV04.4N63,36110,7,6,-1,-1,U2,LEV-II ULEV
GBMXV04.4N63,36111,3,5,-1,-1,B5,Bin 5
GBMXV04.4N63,36111,7,6,-1,-1,U2,LEV-II ULEV
GBMXV04.4N63,36112,3,5,-1,-1,B5,Bin 5
GBMXV04.4N63,36112,7,6,-1,-1,U2,LEV-II ULEV
GVGAV02.0AAC,36113,7,6,-1,1,L3ULEV125,LEV-III ULEV125
GVGAV02.0AAC,36113,3,6,-1,1,T3B125,Federal Tier 3 Bin 125
GPRXJ03.6PV6,36114,3,5,-1,-1,B5,Bin 5
GPRXJ03.6PV6,36114,7,6,-1,-1,U2,LEV-II ULEV
GPRXJ03.6PV6,36115,3,5,-1,-1,B5,Bin 5
GPRXJ03.6PV6,36115,7,6,-1,-1,U2,LEV-II ULEV
GPRXJ03.6PV6,36116,3,5,-1,-1,B5,Bin 5
GPRXJ03.6PV6,36116,7,6,-1,-1,U2,LEV-II ULEV
GPRXJ03.6PV6,36117,3,5,-1,-1,B5,Bin 5
GPRXJ03.6PV6,36117,7,6,-1,-1,U2,LEV-II ULEV
GPRXJ03.6PV6,36118,3,5,-1,-1,B5,Bin 5
GPRXJ03.6PV6,36118,7,6,-1,-1,U2,LEV-II ULEV
GHNXV03.5VA3,36119,3,5,-1,-1,B5,Bin 5
GHNXV03.5VA3,36119,7,6,-1,-1,U2,LEV-II ULEV
GHNXV03.5VA3,36120,3,5,-1,-1,B5,Bin 5
GHNXV03.5VA3,36120,7,6,-1,-1,U2,LEV-II ULEV
GHNXV03.5VA3,36121,3,5,-1,-1,B5,Bin 5
GHNXV03.5VA3,36121,7,6,-1,-1,U2,LEV-II ULEV
GHNXV03.5VA3,36122,3,5,-1,-1,B5,Bin 5
GHNXV03.5VA3,36122,7,6,-1,-1,U2,LEV-II ULEV
FFMXT02.02JT,36123,7,6,-1,-1,L3ULEV125,LEV-III ULEV125
FCRXJ01.45P0,36124,3,5,-1,-1,B5,Bin 5
FCRXJ01.45P0,36124,7,6,-1,1,L3ULEV125,LEV-III ULEV125
FCRXJ01.45P0,36125,3,5,-1,-1,B5,Bin 5
FCRXJ01.45P0,36125,7,6,-1,1,L3ULEV125,LEV-III ULEV125
FTSLV00.0L2S,36126,3,10,-1,2,B1,Bin 1
FTSLV00.0L2S,36126,7,10,-1,2,ZEV,ZEV
GTKXV01.55BB,36127,3,5,-1,1,B5,Bin 5
GTKXV01.55BB,36127,7,6,-1,1,L2ULEV125,LEV-II ULEV125
GTKXV01.55BB,36128,3,5,-1,1,B5,Bin 5
GTKXV01.55BB,36128,7,6,-1,1,L2ULEV125,LEV-II ULEV125
GFJXJ02.0FPT,36129,3,5,-1,-1,B5,Bin 5
GFJXJ02.0FPT,36129,7,5,-1,-1,L2,LEV-II LEV
GVGAV04.0NUA,36131,3,5,-1,-1,B5,Bin 5
GVGAV04.0NUA,36131,7,6,-1,-1,U2,LEV-II ULEV
GVGAV04.0NUA,36132,3,5,-1,-1,B5,Bin 5
GVGAV04.0NUA,36132,7,6,-1,-1,U2,LEV-II ULEV
GVGAV02.0AAC,36133,7,6,-1,-1,L3ULEV125,LEV-III ULEV125
GVGAV02.0AAC,36133,3,6,-1,-1,T3B125,Federal Tier 3 Bin 125
GKMXV03.34KE,36134,3,5,-1,-1,B5,Bin 5
GKMXV03.34KE,36134,7,6,-1,-1,U2,LEV-II ULEV
GHNXV01.5TH2,36135,3,5,-1,1,B5,Bin 5
GHNXV01.5TH2,36135,7,6,-1,1,L3ULEV125,LEV-III ULEV125
GHNXV01.5TH2,36136,3,5,-1,1,B5,Bin 5
GHNXV01.5TH2,36136,7,6,-1,1,L3ULEV125,LEV-III ULEV125
GHNXV01.5TH2,36137,3,5,-1,1,B5,Bin 5
GHNXV01.5TH2,36137,7,6,-1,1,L3ULEV125,LEV-III ULEV125
GHNXT03.5GV3,36138,3,5,-1,-1,B5,Bin 5
GHNXT03.5GV3,36138,7,6,-1,-1,U2,LEV-II ULEV
GBMXJ02.0N20,36139,3,5,-1,-1,B5,Bin 5
GBMXJ02.0N20,36139,7,6,-1,-1,L2ULEV125,LEV-II ULEV125
GHNXT03.5GV3,36140,3,5,-1,-1,B5,Bin 5
GHNXT03.5GV3,36140,7,6,-1,-1,U2,LEV-II ULEV
GBMXJ02.0N20,36141,3,5,-1,-1,B5,Bin 5
GBMXJ02.0N20,36141,7,6,-1,-1,L2ULEV125,LEV-II ULEV125
GBMXJ03.0N55,36142,3,5,-1,-1,B5,Bin 5
GBMXJ03.0N55,36142,7,6,-1,-1,L2ULEV125,LEV-II ULEV125
GBMXT02.0N47,36143,3,5,-1,-1,B5,Bin 5
GBMXT02.0N47,36143,7,6,-1,-1,U2,LEV-II ULEV
GBMXJ02.0N20,36144,3,5,-1,-1,B5,Bin 5
GBMXJ02.0N20,36144,7,6,-1,-1,L2ULEV125,LEV-II ULEV125
GBMXJ03.0N55,36145,3,5,-1,-1,B5,Bin 5
GBMXJ03.0N55,36145,7,6,-1,-1,L2ULEV125,LEV-II ULEV125
GFJXJ02.5NKR,36146,3,6,-1,-1,B4,Bin 4
GFJXJ02.5NKR,36146,7,9,-1,-1,PZEV,PZEV
GFJXJ02.5NKR,36147,3,6,-1,-1,B4,Bin 4
GFJXJ02.5NKR,36147,7,9,-1,-1,PZEV,PZEV
GFJXJ02.0FPT,36148,3,5,-1,-1,B5,Bin 5
GFJXJ02.0FPT,36148,7,5,-1,-1,L2,LEV-II LEV
GVVXT02.0U3T,36149,3,5,-1,-1,B5,Bin 5
GVVXT02.0U3T,36149,7,6,-1,-1,L3ULEV125,LEV-III ULEV125
GFJXV02.0AJM,36150,3,5,-1,-1,B5,Bin 5
GFJXV02.0AJM,36150,7,5,-1,-1,L2,LEV-II LEV
GFJXV02.0AJM,36151,3,5,-1,-1,B5,Bin 5
GFJXV02.0AJM,36151,7,5,-1,-1,L2,LEV-II LEV
GMBXV03.0U2A,36152,3,5,-1,-1,B5,Bin 5
GMBXV03.0U2A,36152,7,6,-1,-1,U2,LEV-II ULEV
GMBXV03.0U2A,36153,3,5,-1,-1,B5,Bin 5
GMBXV03.0U2A,36153,7,6,-1,-1,U2,LEV-II ULEV
GMBXV03.0U2A,36154,3,5,-1,-1,B5,Bin 5
GMBXV03.0U2A,36154,7,6,-1,-1,U2,LEV-II ULEV
GFMXV01.5VDG,36155,3,5,-1,-1,B5,Bin 5
GFMXV01.5VDG,36155,7,5,-1,-1,L2,LEV-II LEV
GFMXV01.5VZ1,36155,3,7,-1,1,B3,Bin 3
GFMXV01.5VZ1,36155,7,9,-1,1,PZEV,PZEV
GFMXV01.5VDG,36156,3,5,-1,-1,B5,Bin 5
GFMXV01.5VDG,36156,7,5,-1,-1,L2,LEV-II LEV
GFMXV01.5VZ1,36156,3,7,-1,1,B3,Bin 3
GFMXV01.5VZ1,36156,7,9,-1,1,PZEV,PZEV
GFMXV02.0VEM,36157,3,5,-1,-1,B5,Bin 5
GFMXV02.0VEM,36157,7,6,-1,-1,U2,LEV-II ULEV
GFMXV02.0VEM,36158,3,5,-1,-1,B5,Bin 5
GFMXV02.0VEM,36158,7,6,-1,-1,U2,LEV-II ULEV
GFMXV02.5VEX,36159,3,5,-1,-1,B5,Bin 5
GFMXV02.5VEX,36159,7,6,-1,-1,U2,LEV-II ULEV
GFMXV02.0VZN,36160,3,7,-1,1,B3,Bin 3
GFMXV02.0VZN,36160,7,7,-1,1,B3,Bin 3
GFMXV02.0VZS,36160,3,7,-1,1,B3,Bin 3
GFMXV02.0VZS,36160,7,9,-1,1,PZEV,PZEV
GFMXV02.0VZN,36161,3,7,-1,1,B3,Bin 3
GFMXV02.0VZN,36161,7,7,-1,1,B3,Bin 3
GFMXV02.0VZS,36161,3,7,-1,1,B3,Bin 3
GFMXV02.0VZS,36161,7,9,-1,1,PZEV,PZEV
GFMXV02.0VEM,36162,3,5,-1,-1,B5,Bin 5
GFMXV02.0VEM,36162,7,6,-1,-1,U2,LEV-II ULEV
GFMXV02.0VEM,36163,3,5,-1,-1,B5,Bin 5
GFMXV02.0VEM,36163,7,6,-1,-1,U2,LEV-II ULEV
GFMXV03.7VE8,36164,3,5,-1,-1,B5,Bin 5
GFMXV03.7VE8,36164,7,6,-1,-1,U2,LEV-II ULEV
GFMXV03.7VE8,36165,3,5,-1,-1,B5,Bin 5
GFMXV03.7VE8,36165,7,6,-1,-1,U2,LEV-II ULEV
GMBXV03.0U2A,36166,3,5,-1,-1,B5,Bin 5
GMBXV03.0U2A,36166,7,6,-1,-1,U2,LEV-II ULEV
GMBXV03.0U2A,36167,3,5,-1,-1,B5,Bin 5
GMBXV03.0U2A,36167,7,6,-1,-1,U2,LEV-II ULEV
GTKXV02.05BB,36168,3,5,-1,-1,B5,Bin 5
GTKXV02.05BB,36168,7,6,-1,1,L2ULEV125,LEV-II ULEV125
GTKXV02.05BB,36169,3,5,-1,-1,B5,Bin 5
GTKXV02.05BB,36169,7,6,-1,1,L2ULEV125,LEV-II ULEV125
GPRXV04.0C91,36170,3,5,-1,-1,B5,Bin 5
GPRXV04.0C91,36170,7,5,-1,-1,L2,LEV-II LEV
GPRXV04.0C91,36171,3,5,-1,-1,B5,Bin 5
GPRXV04.0C91,36171,7,5,-1,-1,L2,LEV-II LEV
GPRXV04.0C91,36172,3,5,-1,-1,B5,Bin 5
GPRXV04.0C91,36172,7,5,-1,-1,L2,LEV-II LEV
GPRXV04.0C91,36173,3,5,-1,-1,B5,Bin 5
GPRXV04.0C91,36173,7,5,-1,-1,L2,LEV-II LEV
GPRXV04.0C91,36174,3,5,-1,-1,B5,Bin 5
GPRXV04.0C91,36174,7,5,-1,-1,L2,LEV-II LEV
GPRXV04.0C91,36175,3,5,-1,-1,B5,Bin 5
GPRXV04.0C91,36175,7,5,-1,-1,L2,LEV-II LEV
GMBXV05.5U2A,36176,3,5,-1,-1,B5,Bin 5
GMBXV05.5U2A,36176,7,6,-1,-1,U2,LEV-II ULEV
GMBXV05.5U2A,36177,3,5,-1,-1,B5,Bin 5
GMBXV05.5U2A,36177,7,6,-1,-1,U2,LEV-II ULEV
GMBXJ03.5U2A,36178,3,5,-1,-1,B5,Bin 5
GMBXJ03.5U2A,36178,7,6,-1,-1,U2,LEV-II ULEV
GMBXJ03.5U2A,36179,3,5,-1,-1,B5,Bin 5
GMBXJ03.5U2A,36179,7,6,-1,-1,U2,LEV-II ULEV
GMBXV03.5U2A,36180,3,5,-1,-1,B5,Bin 5
GMBXV03.5U2A,36180,7,6,-1,-1,U2,LEV-II ULEV
GMBXV02.1U2B,36181,3,5,-1,-1,B5,Bin 5
GMBXV02.1U2B,36181,7,6,-1,1,U2,LEV-II ULEV
GMBXV02.1U2B,36182,3,5,-1,-1,B5,Bin 5
GMBXV02.1U2B,36182,7,6,-1,-1,U2,LEV-II ULEV
GMBXV03.5U2A,36183,3,5,-1,-1,B5,Bin 5
GMBXV03.5U2A,36183,7,6,-1,-1,U2,LEV-II ULEV
GMBXV05.5U2A,36184,3,5,-1,-1,B5,Bin 5
GMBXV05.5U2A,36184,7,6,-1,-1,U2,LEV-II ULEV
GMBXV05.5U2A,36185,3,5,-1,-1,B5,Bin 5
GMBXV05.5U2A,36185,7,6,-1,-1,U2,LEV-II ULEV
GMBXJ06.0U2A,36186,3,5,-1,-1,B5,Bin 5
GMBXJ06.0U2A,36186,7,6,-1,-1,L3ULEV125,LEV-III ULEV125
GMBXV03.5U2A,36187,3,5,-1,-1,B5,Bin 5
GMBXV03.5U2A,36187,7,6,-1,-1,U2,LEV-II ULEV
GMBXV05.5U2A,36188,3,5,-1,-1,B5,Bin 5
GMBXV05.5U2A,36188,7,6,-1,-1,U2,LEV-II ULEV
GPRXT04.8CTD,36189,3,5,-1,-1,B5,Bin 5
GPRXT04.8CTD,36189,7,5,-1,-1,L2,LEV-II LEV
GPRXT04.8CTD,36190,3,5,-1,-1,B5,Bin 5
GPRXT04.8CTD,36190,7,5,-1,-1,L2,LEV-II LEV
GVGAV06.5LLR,36191,3,5,-1,-1,B5,Bin 5
GVGAV06.5LLR,36191,7,5,-1,-1,L2,LEV-II LEV
GVGAV06.5LLR,36192,3,5,-1,-1,B5,Bin 5
GVGAV06.5LLR,36192,7,5,-1,-1,L2,LEV-II LEV
GMBXV04.0U2A,36193,3,5,-1,-1,B5,Bin 5
GMBXV04.0U2A,36193,7,7,-1,-1,L3ULEV70,LEV-III ULEV70
GFJXV02.0AJM,36194,3,5,-1,-1,B5,Bin 5
GFJXV02.0AJM,36194,7,5,-1,-1,L2,LEV-II LEV
GFJXV02.0AJM,36195,3,5,-1,-1,B5,Bin 5
GFJXV02.0AJM,36195,7,5,-1,-1,L2,LEV-II LEV
GTYXV01.5BEB,36196,3,5,-1,1,B5,Bin 5
GTYXV01.5BEB,36196,7,6,-1,1,U2,LEV-II ULEV
GTYXV01.5BEB,36197,3,5,-1,1,B5,Bin 5
GTYXV01.5BEB,36197,7,6,-1,1,U2,LEV-II ULEV
GMBXV05.5U2A,36198,3,5,-1,-1,B5,Bin 5
GMBXV05.5U2A,36198,7,6,-1,-1,U2,LEV-II ULEV
GCRXJ01.45P0,36199,3,5,-1,-1,B5,Bin 5
GCRXJ01.45P0,36199,7,6,-1,1,L3ULEV125,LEV-III ULEV125
GCRXJ02.45P4,36200,3,6,-1,-1,B4,Bin 4
GCRXJ02.45P4,36200,7,6,-1,-1,B4,Bin 4
FMBXV04.0U2A,36201,3,5,-1,-1,B5,Bin 5
FMBXV04.0U2A,36201,7,7,-1,-1,L3ULEV70,LEV-III ULEV70
FMBXV04.0U2A,36202,3,5,-1,-1,B5,Bin 5
FMBXV04.0U2A,36202,7,7,-1,-1,L3ULEV70,LEV-III ULEV70
GBMXJ03.0N55,36203,3,5,-1,-1,B5,Bin 5
GBMXJ03.0N55,36203,7,6,-1,-1,L2ULEV125,LEV-II ULEV125
GBMXJ03.0N55,36204,3,5,-1,-1,B5,Bin 5
GBMXJ03.0N55,36204,7,6,-1,-1,L2ULEV125,LEV-II ULEV125
GMAXV04.7LEV,36205,3,5,-1,-1,B5,Bin 5
GMAXV04.7LEV,36205,7,5,-1,-1,L2,LEV-II LEV
GMAXV04.7LEV,36206,3,5,-1,-1,B5,Bin 5
GMAXV04.7LEV,36206,7,5,-1,-1,L2,LEV-II LEV
GBMXV03.0F10,36207,3,5,-1,-1,B5,Bin 5
GBMXV03.0F10,36207,7,6,-1,-1,U2,LEV-II ULEV
GHYXV02.41WE,36208,3,5,-1,-1,B5,Bin 5
GHYXV02.41WE,36208,7,6,-1,-1,U2,LEV-II ULEV
GHYXV02.01VE,36209,3,5,-1,-1,B5,Bin 5
GHYXV02.01VE,36209,7,6,-1,-1,U2,LEV-II ULEV
GHYXV02.01VE,36210,3,5,-1,-1,B5,Bin 5
GHYXV02.01VE,36210,7,6,-1,-1,U2,LEV-II ULEV
GNSXT03.7GAA,36211,3,5,-1,-1,B5,Bin 5
GNSXT03.7GAA,36211,7,6,-1,-1,U2,LEV-II ULEV
GHYXV02.41WE,36212,3,5,-1,-1,B5,Bin 5
GHYXV02.41WE,36212,7,6,-1,-1,U2,LEV-II ULEV
GHYXV02.01VE,36213,3,5,-1,-1,B5,Bin 5
GHYXV02.01VE,36213,7,6,-1,-1,U2,LEV-II ULEV
GNSXT03.7GAA,36214,3,5,-1,-1,B5,Bin 5
GNSXT03.7GAA,36214,7,6,-1,-1,U2,LEV-II ULEV
GKMXV01.6DDE,36215,3,5,-1,-1,B5,Bin 5
GKMXV01.6DDE,36215,7,6,-1,-1,U2,LEV-II ULEV
GKMXV01.6DDE,36216,3,5,-1,-1,B5,Bin 5
GKMXV01.6DDE,36216,7,6,-1,-1,U2,LEV-II ULEV
GKMXV02.0DFE,36217,3,5,-1,-1,B5,Bin 5
GKMXV02.0DFE,36217,7,6,-1,1,U2,LEV-II ULEV
GKMXV02.0DFE,36218,3,5,-1,-1,B5,Bin 5
GKMXV02.0DFE,36218,7,6,-1,-1,U2,LEV-II ULEV
GTKXV02.55NM,36219,3,5,-1,-1,B5,Bin 5
GTKXV02.55NM,36219,7,6,-1,1,L2ULEV125,LEV-II ULEV125
GTKXV02.55NM,36220,3,5,-1,-1,B5,Bin 5
GTKXV02.55NM,36220,7,6,-1,1,L2ULEV125,LEV-II ULEV125
GVVXJ03.0U2T,36221,3,5,-1,-1,B5,Bin 5
GVVXJ03.0U2T,36221,7,6,-1,-1,U2,LEV-II ULEV
GVVXJ02.5U3T,36222,3,5,-1,-1,B5,Bin 5
GVVXJ02.5U3T,36222,7,6,-1,-1,U2,LEV-II ULEV
GVVXJ02.5U3T,36223,3,5,-1,-1,B5,Bin 5
GVVXJ02.5U3T,36223,7,6,-1,-1,U2,LEV-II ULEV
GVVXV02.0S3T,36224,3,7,-1,1,B3,Bin 3
GVVXV02.0S3T,36224,7,8,-1,1,L3SULEV30,LEV-III SULEV30
GVVXV02.0U3T,36224,3,5,-1,-1,B5,Bin 5
GVVXV02.0U3T,36224,7,6,-1,1,L3ULEV125,LEV-III ULEV125
GVVXV02.0U3T,36225,3,5,-1,-1,B5,Bin 5
GVVXV02.0U3T,36225,7,6,-1,-1,L3ULEV125,LEV-III ULEV125
GVVXJ03.0U2T,36226,3,5,-1,-1,B5,Bin 5
GVVXJ03.0U2T,36226,7,6,-1,-1,U2,LEV-II ULEV
GJLXV03.0FSP,36227,3,7,-1,-1,B3,Bin 3
GJLXV03.0FSP,36227,7,9,-1,-1,L3SULEV30/PZ,California LEV-III SULEV30/PZEV
GJLXV03.0FSP,36228,3,7,-1,-1,B3,Bin 3
GJLXV03.0FSP,36228,7,9,-1,-1,L3SULEV30/PZ,California LEV-III SULEV30/PZEV
GKMXV01.6DDE,36229,3,5,-1,-1,B5,Bin 5
GKMXV01.6DDE,36229,7,6,-1,-1,U2,LEV-II ULEV
GKMXV01.6DDE,36230,3,5,-1,-1,B5,Bin 5
GKMXV01.6DDE,36230,7,6,-1,-1,U2,LEV-II ULEV
GKMXV02.0DFE,36231,3,5,-1,-1,B5,Bin 5
GKMXV02.0DFE,36231,7,6,-1,1,U2,LEV-II ULEV
GKMXV02.0DCE,36232,3,5,-1,-1,B5,Bin 5
GKMXV02.0DCE,36232,7,6,-1,-1,U2,LEV-II ULEV
GKMXV02.0DCE,36233,3,5,-1,-1,B5,Bin 5
GKMXV02.0DCE,36233,7,6,-1,-1,U2,LEV-II ULEV
GKMXV01.6DBE,36234,3,5,-1,-1,B5,Bin 5
GKMXV01.6DBE,36234,7,6,-1,-1,U2,LEV-II ULEV
GKMXV01.6DBE,36235,3,5,-1,-1,B5,Bin 5
GKMXV01.6DBE,36235,7,6,-1,-1,U2,LEV-II ULEV
GVVXJ02.5U3T,36236,3,5,-1,-1,B5,Bin 5
GVVXJ02.5U3T,36236,7,6,-1,-1,U2,LEV-II ULEV
GVVXJ03.0U2T,36237,3,5,-1,-1,B5,Bin 5
GVVXJ03.0U2T,36237,7,6,-1,-1,U2,LEV-II ULEV
GVVXJ03.0U2T,36238,3,5,-1,-1,B5,Bin 5
GVVXJ03.0U2T,36238,7,6,-1,-1,U2,LEV-II ULEV
GVVXV02.0U3T,36239,3,5,-1,-1,B5,Bin 5
GVVXV02.0U3T,36239,7,6,-1,-1,L3ULEV125,LEV-III ULEV125
GVVXV02.0U3T,36240,3,5,-1,-1,B5,Bin 5
GVVXV02.0U3T,36240,7,6,-1,-1,L3ULEV125,LEV-III ULEV125
GVVXV02.0U3T,36241,3,5,-1,-1,B5,Bin 5
GVVXV02.0U3T,36241,7,6,-1,-1,L3ULEV125,LEV-III ULEV125
GCRXJ02.45P4,36242,3,6,-1,-1,B4,Bin 4
GCRXJ02.45P4,36242,7,6,-1,-1,B4,Bin 4
GVVXJ03.0U2T,36243,3,5,-1,-1,B5,Bin 5
GVVXJ03.0U2T,36243,7,6,-1,-1,U2,LEV-II ULEV
GVVXJ02.5U3T,36244,3,5,-1,-1,B5,Bin 5
GVVXJ02.5U3T,36244,7,6,-1,-1,U2,LEV-II ULEV
GVVXJ02.5U3T,36245,3,5,-1,-1,B5,Bin 5
GVVXJ02.5U3T,36245,7,6,-1,-1,U2,LEV-II ULEV
GVVXJ02.5U3T,36246,3,5,-1,-1,B5,Bin 5
GVVXJ02.5U3T,36246,7,6,-1,-1,U2,LEV-II ULEV
GVVXJ02.5U3T,36247,3,5,-1,-1,B5,Bin 5
GVVXJ02.5U3T,36247,7,6,-1,-1,U2,LEV-II ULEV
GFMXV02.0VZP,36248,3,7,-1,1,B3,Bin 3
GFMXV02.0VZP,36248,7,9,-1,2,PZEV,PZEV
GPRXV03.4B81,36249,3,5,-1,-1,B5,Bin 5
GPRXV03.4B81,36249,7,5,-1,-1,L2,LEV-II LEV
GPRXV04.0C91,36250,3,5,-1,-1,B5,Bin 5
GPRXV04.0C91,36250,7,5,-1,-1,L2,LEV-II LEV
GPRXV04.0C91,36251,3,5,-1,-1,B5,Bin 5
GPRXV04.0C91,36251,7,5,-1,-1,L2,LEV-II LEV
GPRXV04.0C91,36252,3,5,-1,-1,B5,Bin 5
GPRXV04.0C91,36252,7,5,-1,-1,L2,LEV-II LEV
GPRXV04.0C91,36253,3,5,-1,-1,B5,Bin 5
GPRXV04.0C91,36253,7,5,-1,-1,L2,LEV-II LEV
GPRXV04.0C91,36254,3,5,-1,-1,B5,Bin 5
GPRXV04.0C91,36254,7,5,-1,-1,L2,LEV-II LEV
GPRXV04.0C91,36255,3,5,-1,-1,B5,Bin 5
GPRXV04.0C91,36255,7,5,-1,-1,L2,LEV-II LEV
GPRXV04.0C91,36256,3,5,-1,-1,B5,Bin 5
GPRXV04.0C91,36256,7,5,-1,-1,L2,LEV-II LEV
GPRXV04.0C91,36257,3,5,-1,-1,B5,Bin 5
GPRXV04.0C91,36257,7,5,-1,-1,L2,LEV-II LEV
GPRXV04.0C91,36258,3,5,-1,-1,B5,Bin 5
GPRXV04.0C91,36258,7,5,-1,-1,L2,LEV-II LEV
GPRXV04.0C91,36259,3,5,-1,-1,B5,Bin 5
GPRXV04.0C91,36259,7,5,-1,-1,L2,LEV-II LEV
GPRXV04.0C91,36260,3,5,-1,-1,B5,Bin 5
GPRXV04.0C91,36260,7,5,-1,-1,L2,LEV-II LEV
